"match_id","date","time","map","competition","my_team","opponent_team","kills","deaths","mvps","kpd","accuracy_pct","hs_pct","damage","rounds_played","player","tier"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u",12,20,0,0.6,76,58,2942,24,"ⓜ | jazooka","A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u",11,21,0,0.52,76,27,2322,24,"ⓜ | Hunglow","A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u",7,20,4,0.35,67,43,1971,24,"ⓜ | GreekFreakKief","A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u",13,16,0,0.81,62,85,2699,24,"Shaman","A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u",19,7,0,2.71,69,42,3622,24,"Enemy","A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u",25,9,9,2.78,78,52,5619,24,"Aleja","A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u",25,9,7,2.78,77,56,5058,24,"K0ch","A"
"cpl_2026-02-25_1400_Mill_767569",2026-02-25,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Cyber rpa4u",21,12,0,1.75,67,48,4657,24,"Kyzya","A"
"cpl_2026-02-26_1800_Train_739351",2026-02-26,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot #62",1,16,0,0.06,61,0,724,16,"Player #167961","C"
"cpl_2026-02-26_1800_Train_739351",2026-02-26,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot #62",3,16,0,0.19,63,33,932,16,"Player #167962","C"
"cpl_2026-02-26_1800_Train_739351",2026-02-26,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot #62",1,16,0,0.06,55,0,305,16,"Player #167963","C"
"cpl_2026-02-26_1800_Train_739351",2026-02-26,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot #62",2,16,0,0.13,67,0,329,16,"Player #167964","C"
"cpl_2026-02-26_1800_Train_739351",2026-02-26,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot #62",1,16,0,0.06,41,0,416,16,"Player #167965","C"
"cpl_2026-02-26_1800_Train_739351",2026-02-26,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot #62",13,2,7,6.5,61,23,2692,16,"ⓜ | bonk","C"
"cpl_2026-02-26_1800_Train_739351",2026-02-26,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot #62",29,1,9,29,67,21,4718,16,"ⓜ | onebody","C"
"cpl_2026-02-26_1800_Train_739351",2026-02-26,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot #62",20,1,0,20,85,30,5604,16,"ⓜ | jazooka","C"
"cpl_2026-02-26_1800_Train_739351",2026-02-26,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot #62",7,2,0,3.5,82,67,2338,16,"ⓜ | stroky","C"
"cpl_2026-02-26_1800_Train_739351",2026-02-26,"18:00","Train","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot #62",11,2,0,5.5,65,45,3244,16,"ⓜ | Melted","C"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit",11,36,0,0.31,47,45,8710,42,"Player #133609","B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit",27,30,0,0.9,57,32,16627,42,"shroud","B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit",30,25,0,1.2,49,23,15304,42,"FORG1VEN","B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit",40,26,20,1.54,55,45,23428,42,"m0lodoy","B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit",19,26,0,0.73,50,37,11504,42,"Ongezellig","B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit",14,32,0,0.44,56,29,8800,42,"ⓜ | 8eeR","B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit",42,25,17,1.68,69,50,22753,42,"ⓜ | onebody","B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit",33,23,4,1.43,67,33,19125,42,"ⓜ | jazooka","B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit",34,24,0,1.42,62,41,18565,42,"ⓜ | GreekFreakKief","B"
"cpl_2026-02-26_1400_Train_768015",2026-02-26,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Viikinkit",20,23,1,0.87,51,35,8774,42,"ⓜ | Hunglow","B"
"cpl_2026-02-27_2000_Train_769572",2026-02-27,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Dragon Army",9,15,0,0.6,74,78,2763,17,"ⓜ | 8eeR","C"
"cpl_2026-02-27_2000_Train_769572",2026-02-27,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Dragon Army",50,4,13,12.5,76,32,8823,17,"ⓜ | onebody","C"
"cpl_2026-02-27_2000_Train_769572",2026-02-27,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Dragon Army",14,2,0,7,78,18,1412,17,"ⓜ | jazooka","C"
"cpl_2026-02-27_2000_Train_769572",2026-02-27,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Dragon Army",3,1,0,3,62,33,1355,17,"ⓜ | GreekFreakKief","C"
"cpl_2026-02-27_2000_Train_769572",2026-02-27,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Dragon Army",7,5,3,1.4,54,29,1484,17,"ⓜ | Hunglow","C"
"cpl_2026-02-27_2000_Train_769572",2026-02-27,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Dragon Army",4,17,0,0.24,69,25,1260,17,"MW","C"
"cpl_2026-02-27_2000_Train_769572",2026-02-27,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Dragon Army",7,17,1,0.41,80,71,2325,17,"Salty","C"
"cpl_2026-02-27_2000_Train_769572",2026-02-27,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Dragon Army",6,17,0,0.35,89,33,654,17,"Asmo","C"
"cpl_2026-02-27_2000_Train_769572",2026-02-27,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Dragon Army",6,16,0,0.38,69,33,1512,17,"Ed","C"
"cpl_2026-02-27_2000_Train_769572",2026-02-27,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Dragon Army",4,16,0,0.25,79,0,986,17,"Canadian","C"
"cpl_2026-02-27_1800_Train_768954",2026-02-27,"18:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot Team #5958",14,5,1,2.8,73,50,3591,16,"ⓜ | 8eeR","C"
"cpl_2026-02-27_1800_Train_768954",2026-02-27,"18:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot Team #5958",12,1,0,12,73,33,2960,16,"ⓜ | onebody","C"
"cpl_2026-02-27_1800_Train_768954",2026-02-27,"18:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot Team #5958",20,1,0,20,70,65,4024,16,"ⓜ | jazooka","C"
"cpl_2026-02-27_1800_Train_768954",2026-02-27,"18:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot Team #5958",13,1,1,13,80,46,2870,16,"ⓜ | GreekFreakKief","C"
"cpl_2026-02-27_1800_Train_768954",2026-02-27,"18:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot Team #5958",21,8,14,2.63,58,29,5965,16,"ⓜ | Hunglow","C"
"cpl_2026-02-27_1800_Train_768954",2026-02-27,"18:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot Team #5958",3,16,0,0.19,71,33,890,16,"Player #35743","C"
"cpl_2026-02-27_1800_Train_768954",2026-02-27,"18:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot Team #5958",3,16,0,0.19,63,0,1118,16,"Player #35744","C"
"cpl_2026-02-27_1800_Train_768954",2026-02-27,"18:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot Team #5958",7,16,0,0.44,46,43,1426,16,"Player #35745","C"
"cpl_2026-02-27_1800_Train_768954",2026-02-27,"18:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot Team #5958",1,16,0,0.06,53,100,412,16,"Player #35746","C"
"cpl_2026-02-27_1800_Train_768954",2026-02-27,"18:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","Bot Team #5958",2,16,0,0.13,68,50,1110,16,"Player #35747","C"
"cpl_2026-02-27_1800_Mill_739357",2026-02-27,"18:00","Mill","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","OneBulletOneMoment",14,10,4,1.4,61,36,3414,21,"ⓜ | bonk","B"
"cpl_2026-02-27_1800_Mill_739357",2026-02-27,"18:00","Mill","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","OneBulletOneMoment",23,11,3,2.09,63,48,5179,21,"ⓜ | onebody","B"
"cpl_2026-02-27_1800_Mill_739357",2026-02-27,"18:00","Mill","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","OneBulletOneMoment",33,10,9,3.3,73,33,6483,21,"ⓜ | jazooka","B"
"cpl_2026-02-27_1800_Mill_739357",2026-02-27,"18:00","Mill","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","OneBulletOneMoment",8,11,0,0.73,87,38,2102,21,"ⓜ | stroky","B"
"cpl_2026-02-27_1800_Mill_739357",2026-02-27,"18:00","Mill","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","OneBulletOneMoment",12,11,0,1.09,58,17,2574,21,"ⓜ | Melted","B"
"cpl_2026-02-27_1800_Mill_739357",2026-02-27,"18:00","Mill","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","OneBulletOneMoment",5,19,0,0.26,50,60,1341,21,"Juknevicius","B"
"cpl_2026-02-27_1800_Mill_739357",2026-02-27,"18:00","Mill","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","OneBulletOneMoment",11,17,0,0.65,50,64,2663,21,"Sanel Pasic","B"
"cpl_2026-02-27_1800_Mill_739357",2026-02-27,"18:00","Mill","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","OneBulletOneMoment",14,18,4,0.78,55,71,3121,21,"Elena Serrano","B"
"cpl_2026-02-27_1800_Mill_739357",2026-02-27,"18:00","Mill","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","OneBulletOneMoment",10,17,1,0.59,42,50,1693,21,"James Davis","B"
"cpl_2026-02-27_1800_Mill_739357",2026-02-27,"18:00","Mill","League emerald #14","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","OneBulletOneMoment",13,19,0,0.68,57,46,3070,21,"George Vasile","B"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN",13,20,0,0.65,77,54,2599,29,"Weile","A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN",10,21,0,0.48,77,60,1956,29,"Maggi","A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN",13,19,0,0.68,73,38,3380,29,"Soße","A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN",24,18,11,1.33,71,38,4266,29,"Jackpot","A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN",19,24,2,0.79,71,63,3769,29,"Sonnenberg","A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN",20,16,0,1.25,58,20,3345,29,"ⓜ | 8eeR","A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN",20,14,0,1.43,70,40,3611,29,"ⓜ | onebody","A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN",27,15,14,1.8,74,52,4954,29,"ⓜ | jazooka","A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN",17,15,2,1.13,77,50,3663,29,"ⓜ | GreekFreakKief","A"
"cpl_2026-02-27_1400_Mill_768602",2026-02-27,"14:00","Mill","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","TRICK SIEBZEHN",18,19,0,0.95,61,33,3148,29,"ⓜ | Hunglow","A"
"cpl_2026-02-28_2000_Train_770159",2026-02-28,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","lost in ԁαʀκηєѕѕ",18,9,14,2,65,50,2197,20,"~LiD~ CioBAM","B"
"cpl_2026-02-28_2000_Train_770159",2026-02-28,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","lost in ԁαʀκηєѕѕ",23,8,1,2.88,71,47,4118,20,"~LiD~ WaGGy","B"
"cpl_2026-02-28_2000_Train_770159",2026-02-28,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","lost in ԁαʀκηєѕѕ",11,7,1,1.57,71,73,3122,20,"~LiD~ Fel1ks","B"
"cpl_2026-02-28_2000_Train_770159",2026-02-28,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","lost in ԁαʀκηєѕѕ",15,6,0,2.5,68,47,2759,20,"~LiD~ RieR0","B"
"cpl_2026-02-28_2000_Train_770159",2026-02-28,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","lost in ԁαʀκηєѕѕ",14,9,0,1.56,74,43,3286,20,"~LiD~ 0NU","B"
"cpl_2026-02-28_2000_Train_770159",2026-02-28,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","lost in ԁαʀκηєѕѕ",5,16,0,0.31,100,40,828,20,"ⓜ | 8eeR","B"
"cpl_2026-02-28_2000_Train_770159",2026-02-28,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","lost in ԁαʀκηєѕѕ",9,15,1,0.6,80,44,1519,20,"ⓜ | onebody","B"
"cpl_2026-02-28_2000_Train_770159",2026-02-28,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","lost in ԁαʀκηєѕѕ",14,16,3,0.88,74,56,1428,20,"ⓜ | jazooka","B"
"cpl_2026-02-28_2000_Train_770159",2026-02-28,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","lost in ԁαʀκηєѕѕ",6,17,0,0.35,71,33,1520,20,"ⓜ | GreekFreakKief","B"
"cpl_2026-02-28_2000_Train_770159",2026-02-28,"20:00","Train","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","lost in ԁαʀκηєѕѕ",5,17,0,0.29,75,20,997,20,"ⓜ | Hunglow","B"
"cpl_2026-02-28_1800_Mill_769625",2026-02-28,"18:00","Mill","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ɢɪɴᴋɢᴏ",8,25,0,0.32,61,50,2086,28,"ⓜ | 8eeR","A"
"cpl_2026-02-28_1800_Mill_769625",2026-02-28,"18:00","Mill","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ɢɪɴᴋɢᴏ",19,22,2,0.86,73,58,4142,28,"ⓜ | onebody","A"
"cpl_2026-02-28_1800_Mill_769625",2026-02-28,"18:00","Mill","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ɢɪɴᴋɢᴏ",20,18,1,1.11,65,45,4111,28,"ⓜ | jazooka","A"
"cpl_2026-02-28_1800_Mill_769625",2026-02-28,"18:00","Mill","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ɢɪɴᴋɢᴏ",22,17,1,1.29,63,27,4320,28,"ⓜ | GreekFreakKief","A"
"cpl_2026-02-28_1800_Mill_769625",2026-02-28,"18:00","Mill","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ɢɪɴᴋɢᴏ",13,19,8,0.68,53,46,3163,28,"ⓜ | Hunglow","A"
"cpl_2026-02-28_1800_Mill_769625",2026-02-28,"18:00","Mill","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ɢɪɴᴋɢᴏ",20,20,10,1,70,45,3181,28,"JaRam","A"
"cpl_2026-02-28_1800_Mill_769625",2026-02-28,"18:00","Mill","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ɢɪɴᴋɢᴏ",12,15,1,0.8,76,45,2486,28,"GKO brozen","A"
"cpl_2026-02-28_1800_Mill_769625",2026-02-28,"18:00","Mill","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ɢɪɴᴋɢᴏ",17,16,0,1.06,68,53,3756,28,"GKO Wristzz","A"
"cpl_2026-02-28_1800_Mill_769625",2026-02-28,"18:00","Mill","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ɢɪɴᴋɢᴏ",22,15,0,1.47,79,41,4170,28,"Fred Testo","A"
"cpl_2026-02-28_1800_Mill_769625",2026-02-28,"18:00","Mill","ᴍᴀᴅᴍᴇɴ ɪɴʜᴏᴜꜱᴇ ᴄᴜᴘ ꜱ9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","ɢɪɴᴋɢᴏ",30,16,5,1.88,74,33,4659,28,"GKO groky","A"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066",9,18,0,0.5,55,44,1569,24,"ⓜ | 8eeR","B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066",20,14,0,1.43,66,40,4914,24,"ⓜ | onebody","B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066",22,12,0,1.83,69,32,4277,24,"ⓜ | jazooka","B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066",23,11,3,2.09,69,43,4715,24,"ⓜ | GreekFreakKief","B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066",14,14,13,1,57,50,2934,24,"ⓜ | Hunglow","B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066",6,17,0,0.35,62,33,1495,24,"Tina L","B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066",21,17,4,1.24,75,38,3547,24,"Frl. Mayer","B"
"cpl_2026-02-28_1400_Train_769339",2026-02-28,"14:00","Train","CPL World Ladder Season 9","ᴍᴇᴅɪꜱᴘᴏʀᴛꜱ ⓜ","DC194066",16,18,0,0.89,65,50,4139,24,"Layla","B"
